tas,time_bnds,geo_region
9.969209968386869e+36,1982-01-01,b'Channel Islands         '
8.848020238819439,1981-01-01,b'England                 '
8.848020238819439,1982-01-01,b'England                 '
8.793660391220163,1981-01-01,b'England and Wales       '
8.793660391220163,1982-01-01,b'England and Wales       '
8.477872489083879,1981-01-01,b'Isle of Man             '
8.477872489083879,1982-01-01,b'Isle of Man             '
8.371458424180657,1981-01-01,b'Northern Ireland        '
8.371458424180657,1982-01-01,b'Northern Ireland        '
6.736230317677867,1981-01-01,b'Scotland                '
6.736230317677867,1982-01-01,b'Scotland                '
8.107182675750169,1981-01-01,b'United Kingdom          '
8.107182675750169,1982-01-01,b'United Kingdom          '
8.451645476908311,1981-01-01,b'Wales                   '
8.451645476908311,1982-01-01,b'Wales                   '
9.969209968386869e+36,1982-01-01,b'Channel Islands         '
9.969209968386869e+36,1983-01-01,b'Channel Islands         '
9.445397774032166,1982-01-01,b'England                 '
9.445397774032166,1983-01-01,b'England                 '
9.379809706540577,1982-01-01,b'England and Wales       '
9.379809706540577,1983-01-01,b'England and Wales       '
8.990985022645932,1982-01-01,b'Isle of Man             '
8.990985022645932,1983-01-01,b'Isle of Man             '
8.626137860184164,1982-01-01,b'Northern Ireland        '
8.626137860184164,1983-01-01,b'Northern Ireland        '
7.279542523467119,1982-01-01,b'Scotland                '
7.279542523467119,1983-01-01,b'Scotland                '
8.660475034855809,1982-01-01,b'United Kingdom          '
8.660475034855809,1983-01-01,b'United Kingdom          '
8.96715039505061,1982-01-01,b'Wales                   '
8.96715039505061,1983-01-01,b'Wales                   '
9.969209968386869e+36,1983-01-01,b'Channel Islands         '
9.969209968386869e+36,1984-01-01,b'Channel Islands         '
9.606645920287209,1983-01-01,b'England                 '
9.606645920287209,1984-01-01,b'England                 '
9.546928534263014,1983-01-01,b'England and Wales       '
9.546928534263014,1984-01-01,b'England and Wales       '
9.125629339758383,1983-01-01,b'Isle of Man             '
9.125629339758383,1984-01-01,b'Isle of Man             '
9.040130199162377,1983-01-01,b'Northern Ireland        '
9.040130199162377,1984-01-01,b'Northern Ireland        '
7.409826405999629,1983-01-01,b'Scotland                '
7.409826405999629,1984-01-01,b'Scotland                '
8.829941303849756,1983-01-01,b'United Kingdom          '
8.829941303849756,1984-01-01,b'United Kingdom          '
9.171205687971128,1983-01-01,b'Wales                   '
9.171205687971128,1984-01-01,b'Wales                   '
9.969209968386869e+36,1984-01-01,b'Channel Islands         '
9.969209968386869e+36,1985-01-01,b'Channel Islands         '
9.281706357471647,1984-01-01,b'England                 '
9.281706357471647,1985-01-01,b'England                 '
9.235526738782921,1984-01-01,b'England and Wales       '
9.235526738782921,1985-01-01,b'England and Wales       '
9.017738506555492,1984-01-01,b'Isle of Man             '
9.017738506555492,1985-01-01,b'Isle of Man             '
8.563657510562381,1984-01-01,b'Northern Ireland        '
8.563657510562381,1985-01-01,b'Northern Ireland        '
7.310373825414907,1984-01-01,b'Scotland                '
7.310373825414907,1985-01-01,b'Scotland                '
8.5772591272752,1984-01-01,b'United Kingdom          '
8.5772591272752,1985-01-01,b'United Kingdom          '
8.944979229429924,1984-01-01,b'Wales                   '
8.944979229429924,1985-01-01,b'Wales                   '
9.969209968386869e+36,1985-01-01,b'Channel Islands         '
9.969209968386869e+36,1986-01-01,b'Channel Islands         '
8.526923265993819,1985-01-01,b'England                 '
8.526923265993819,1986-01-01,b'England                 '
8.467077598643607,1985-01-01,b'England and Wales       '
8.467077598643607,1986-01-01,b'England and Wales       '
8.206908745485746,1985-01-01,b'Isle of Man             '
8.206908745485746,1986-01-01,b'Isle of Man             '
7.94778816926511,1985-01-01,b'Northern Ireland        '
7.94778816926511,1986-01-01,b'Northern Ireland        '
6.453912722388907,1985-01-01,b'Scotland                '
6.453912722388907,1986-01-01,b'Scotland                '
7.789261202903247,1985-01-01,b'United Kingdom          '
7.789261202903247,1986-01-01,b'United Kingdom          '
8.09054764694832,1985-01-01,b'Wales                   '
8.09054764694832,1986-01-01,b'Wales                   '
9.969209968386869e+36,1986-01-01,b'Channel Islands         '
9.969209968386869e+36,1987-01-01,b'Channel Islands         '
8.391157346568322,1986-01-01,b'England                 '
8.391157346568322,1987-01-01,b'England                 '
8.321951091369812,1986-01-01,b'England and Wales       '
8.321951091369812,1987-01-01,b'England and Wales       '
7.999227587581366,1986-01-01,b'Isle of Man             '
7.999227587581366,1987-01-01,b'Isle of Man             '
7.730779329898633,1986-01-01,b'Northern Ireland        '
7.730779329898633,1987-01-01,b'Northern Ireland        '
6.42932778924659,1986-01-01,b'Scotland                '
6.42932778924659,1987-01-01,b'Scotland                '
7.678795795858539,1986-01-01,b'United Kingdom          '
7.678795795858539,1987-01-01,b'United Kingdom          '
7.886527290772592,1986-01-01,b'Wales                   '
7.886527290772592,1987-01-01,b'Wales                   '
9.969209968386869e+36,1987-01-01,b'Channel Islands         '
9.969209968386869e+36,1988-01-01,b'Channel Islands         '
8.732010594375838,1987-01-01,b'England                 '
8.732010594375838,1988-01-01,b'England                 '
8.66995704647839,1987-01-01,b'England and Wales       '
8.66995704647839,1988-01-01,b'England and Wales       '
8.4129647622373,1987-01-01,b'Isle of Man             '
8.4129647622373,1988-01-01,b'Isle of Man             '
8.246776871987231,1987-01-01,b'Northern Ireland        '
8.246776871987231,1988-01-01,b'Northern Ireland        '
6.658794760502694,1987-01-01,b'Scotland                '
6.658794760502694,1988-01-01,b'Scotland                '
7.998314435934587,1987-01-01,b'United Kingdom          '
7.998314435934587,1988-01-01,b'United Kingdom          '
8.279535810875544,1987-01-01,b'Wales                   '
8.279535810875544,1988-01-01,b'Wales                   '
9.969209968386869e+36,1988-01-01,b'Channel Islands         '
9.969209968386869e+36,1989-01-01,b'Channel Islands         '
9.420748325634959,1988-01-01,b'England                 '
9.420748325634959,1989-01-01,b'England                 '
9.36454928985673,1988-01-01,b'England and Wales       '
9.36454928985673,1989-01-01,b'England and Wales       '
9.213673859905397,1988-01-01,b'Isle of Man             '
9.213673859905397,1989-01-01,b'Isle of Man             '
8.826571068812362,1988-01-01,b'Northern Ireland        '
8.826571068812362,1989-01-01,b'Northern Ireland        '
7.497357926260568,1988-01-01,b'Scotland                '
7.497357926260568,1989-01-01,b'Scotland                '
8.73263958552081,1988-01-01,b'United Kingdom          '
8.73263958552081,1989-01-01,b'United Kingdom          '
9.010962787043296,1988-01-01,b'Wales                   '
9.010962787043296,1989-01-01,b'Wales                   '
9.969209968386869e+36,1989-01-01,b'Channel Islands         '
9.969209968386869e+36,1990-01-01,b'Channel Islands         '
10.175852959455437,1989-01-01,b'England                 '
10.175852959455437,1990-01-01,b'England                 '
10.095988510559458,1989-01-01,b'England and Wales       '
10.095988510559458,1990-01-01,b'England and Wales       '
9.591172553900883,1989-01-01,b'Isle of Man             '
9.591172553900883,1990-01-01,b'Isle of Man             '
9.10992549198848,1989-01-01,b'Northern Ireland        '
9.10992549198848,1990-01-01,b'Northern Ireland        '
7.585650684845393,1989-01-01,b'Scotland                '
7.585650684845393,1990-01-01,b'Scotland                '
9.231302101659526,1989-01-01,b'United Kingdom          '
9.231302101659526,1990-01-01,b'United Kingdom          '
9.59350673674953,1989-01-01,b'Wales                   '
9.59350673674953,1990-01-01,b'Wales                   '
9.969209968386869e+36,1990-01-01,b'Channel Islands         '
9.969209968386869e+36,1991-01-01,b'Channel Islands         '
10.292834096332191,1990-01-01,b'England                 '
10.292834096332191,1991-01-01,b'England                 '
10.220664167100148,1990-01-01,b'England and Wales       '
10.220664167100148,1991-01-01,b'England and Wales       '
9.58780621201903,1990-01-01,b'Isle of Man             '
9.58780621201903,1991-01-01,b'Isle of Man             '
9.177536162094816,1990-01-01,b'Northern Ireland        '
9.177536162094816,1991-01-01,b'Northern Ireland        '
7.8048871714737995,1990-01-01,b'Scotland                '
7.8048871714737995,1991-01-01,b'Scotland                '
9.383129357369915,1990-01-01,b'United Kingdom          '
9.383129357369915,1991-01-01,b'United Kingdom          '
9.766593869770672,1990-01-01,b'Wales                   '
9.766593869770672,1991-01-01,b'Wales                   '
9.969209968386869e+36,1991-01-01,b'Channel Islands         '
9.969209968386869e+36,1992-01-01,b'Channel Islands         '
9.198889488633963,1991-01-01,b'England                 '
9.198889488633963,1992-01-01,b'England                 '
9.131519818904687,1991-01-01,b'England and Wales       '
9.131519818904687,1992-01-01,b'England and Wales       '
9.037608467698762,1991-01-01,b'Isle of Man             '
9.037608467698762,1992-01-01,b'Isle of Man             '
8.751697309103267,1991-01-01,b'Northern Ireland        '
8.751697309103267,1992-01-01,b'Northern Ireland        '
7.379196914703668,1991-01-01,b'Scotland                '
7.379196914703668,1992-01-01,b'Scotland                '
8.545679596088593,1991-01-01,b'United Kingdom          '
8.545679596088593,1992-01-01,b'United Kingdom          '
8.707651231385258,1991-01-01,b'Wales                   '
8.707651231385258,1992-01-01,b'Wales                   '
9.969209968386869e+36,1992-01-01,b'Channel Islands         '
9.969209968386869e+36,1993-01-01,b'Channel Islands         '
9.495363972390031,1992-01-01,b'England                 '
9.495363972390031,1993-01-01,b'England                 '
9.425817492520055,1992-01-01,b'England and Wales       '
9.425817492520055,1993-01-01,b'England and Wales       '
9.162161345275726,1992-01-01,b'Isle of Man             '
9.162161345275726,1993-01-01,b'Isle of Man             '
8.68828622747223,1992-01-01,b'Northern Ireland        '
8.68828622747223,1993-01-01,b'Northern Ireland        '
7.29292239740168,1992-01-01,b'Scotland                '
7.29292239740168,1993-01-01,b'Scotland                '
8.696910042038546,1992-01-01,b'United Kingdom          '
8.696910042038546,1993-01-01,b'United Kingdom          '
8.988253106233271,1992-01-01,b'Wales                   '
8.988253106233271,1993-01-01,b'Wales                   '
9.969209968386869e+36,1993-01-01,b'Channel Islands         '
9.969209968386869e+36,1994-01-01,b'Channel Islands         '
9.135353546261484,1993-01-01,b'England                 '
9.135353546261484,1994-01-01,b'England                 '
9.068983998205608,1993-01-01,b'England and Wales       '
9.068983998205608,1994-01-01,b'England and Wales       '
8.685045712079908,1993-01-01,b'Isle of Man             '
8.685045712079908,1994-01-01,b'Isle of Man             '
8.461416356607927,1993-01-01,b'Northern Ireland        '
8.461416356607927,1994-01-01,b'Northern Ireland        '
6.88018099603237,1993-01-01,b'Scotland                '
6.88018099603237,1994-01-01,b'Scotland                '
8.32955939164318,1993-01-01,b'United Kingdom          '
8.32955939164318,1994-01-01,b'United Kingdom          '
8.65140785894597,1993-01-01,b'Wales                   '
8.65140785894597,1994-01-01,b'Wales                   '
9.969209968386869e+36,1994-01-01,b'Channel Islands         '
9.969209968386869e+36,1995-01-01,b'Channel Islands         '
9.840519177412174,1994-01-01,b'England                 '
9.840519177412174,1995-01-01,b'England                 '
9.763067194610597,1994-01-01,b'England and Wales       '
9.763067194610597,1995-01-01,b'England and Wales       '
8.982761650304361,1994-01-01,b'Isle of Man             '
8.982761650304361,1995-01-01,b'Isle of Man             '
8.732684495043678,1994-01-01,b'Northern Ireland        '
8.732684495043678,1995-01-01,b'Northern Ireland        '
7.231920087065179,1994-01-01,b'Scotland                '
7.231920087065179,1995-01-01,b'Scotland                '
8.889133526748076,1994-01-01,b'United Kingdom          '
8.889133526748076,1995-01-01,b'United Kingdom          '
9.275763892062034,1994-01-01,b'Wales                   '
9.275763892062034,1995-01-01,b'Wales                   '
9.969209968386869e+36,1995-01-01,b'Channel Islands         '
9.969209968386869e+36,1996-01-01,b'Channel Islands         '
10.073853595489968,1995-01-01,b'England                 '
10.073853595489968,1996-01-01,b'England                 '
10.018742918934729,1995-01-01,b'England and Wales       '
10.018742918934729,1996-01-01,b'England and Wales       '
9.722559250625537,1995-01-01,b'Isle of Man             '
9.722559250625537,1996-01-01,b'Isle of Man             '
9.36382944348807,1995-01-01,b'Northern Ireland        '
9.36382944348807,1996-01-01,b'Northern Ireland        '
7.520897557453372,1995-01-01,b'Scotland                '
7.520897557453372,1996-01-01,b'Scotland                '
9.177128550897976,1995-01-01,b'United Kingdom          '
9.177128550897976,1996-01-01,b'United Kingdom          '
9.672004027047926,1995-01-01,b'Wales                   '
9.672004027047926,1996-01-01,b'Wales                   '
9.969209968386869e+36,1996-01-01,b'Channel Islands         '
9.969209968386869e+36,1997-01-01,b'Channel Islands         '
8.805683282880667,1996-01-01,b'England                 '
8.805683282880667,1997-01-01,b'England                 '
8.74957793436662,1996-01-01,b'England and Wales       '
8.74957793436662,1997-01-01,b'England and Wales       '
8.692540415741156,1996-01-01,b'Isle of Man             '
8.692540415741156,1997-01-01,b'Isle of Man             '
8.456655534221706,1996-01-01,b'Northern Ireland        '
8.456655534221706,1997-01-01,b'Northern Ireland        '
7.040462084730326,1996-01-01,b'Scotland                '
7.040462084730326,1997-01-01,b'Scotland                '
8.182643427850087,1996-01-01,b'United Kingdom          '
8.182643427850087,1997-01-01,b'United Kingdom          '
8.39658088209522,1996-01-01,b'Wales                   '
8.39658088209522,1997-01-01,b'Wales                   '
9.969209968386869e+36,1997-01-01,b'Channel Islands         '
9.969209968386869e+36,1998-01-01,b'Channel Islands         '
10.140482252263189,1997-01-01,b'England                 '
10.140482252263189,1998-01-01,b'England                 '
10.079815245755906,1997-01-01,b'England and Wales       '
10.079815245755906,1998-01-01,b'England and Wales       '
9.75676180344518,1997-01-01,b'Isle of Man             '
9.75676180344518,1998-01-01,b'Isle of Man             '
9.538549845934439,1997-01-01,b'Northern Ireland        '
9.538549845934439,1998-01-01,b'Northern Ireland        '
8.102698986719261,1997-01-01,b'Scotland                '
8.102698986719261,1998-01-01,b'Scotland                '
9.412336874851997,1997-01-01,b'United Kingdom          '
9.412336874851997,1998-01-01,b'United Kingdom          '
9.698117688671129,1997-01-01,b'Wales                   '
9.698117688671129,1998-01-01,b'Wales                   '
9.969209968386869e+36,1998-01-01,b'Channel Islands         '
9.969209968386869e+36,1999-01-01,b'Channel Islands         '
9.973906541116131,1998-01-01,b'England                 '
9.973906541116131,1999-01-01,b'England                 '
9.914832616181318,1998-01-01,b'England and Wales       '
9.914832616181318,1999-01-01,b'England and Wales       '
9.697176023561523,1998-01-01,b'Isle of Man             '
9.697176023561523,1999-01-01,b'Isle of Man             '
9.335136106503873,1998-01-01,b'Northern Ireland        '
9.335136106503873,1999-01-01,b'Northern Ireland        '
7.676977424810229,1998-01-01,b'Scotland                '
7.676977424810229,1999-01-01,b'Scotland                '
9.161223912220114,1998-01-01,b'United Kingdom          '
9.161223912220114,1999-01-01,b'United Kingdom          '
9.543158222912533,1998-01-01,b'Wales                   '
9.543158222912533,1999-01-01,b'Wales                   '
9.969209968386869e+36,1999-01-01,b'Channel Islands         '
9.969209968386869e+36,2000-01-01,b'Channel Islands         '
10.264198718812436,1999-01-01,b'England                 '
10.264198718812436,2000-01-01,b'England                 '
10.194785848743937,1999-01-01,b'England and Wales       '
10.194785848743937,2000-01-01,b'England and Wales       '
9.81406653354296,1999-01-01,b'Isle of Man             '
9.81406653354296,2000-01-01,b'Isle of Man             '
9.327674694813785,1999-01-01,b'Northern Ireland        '
9.327674694813785,2000-01-01,b'Northern Ireland        '
7.806716916632815,1999-01-01,b'Scotland                '
7.806716916632815,2000-01-01,b'Scotland                '
9.376295335507642,1999-01-01,b'United Kingdom          '
9.376295335507642,2000-01-01,b'United Kingdom          '
9.758062092937575,1999-01-01,b'Wales                   '
9.758062092937575,2000-01-01,b'Wales                   '
9.969209968386869e+36,2000-01-01,b'Channel Islands         '
9.969209968386869e+36,2001-01-01,b'Channel Islands         '
9.9222234383675,2000-01-01,b'England                 '
9.9222234383675,2001-01-01,b'England                 '
9.846679226003017,2000-01-01,b'England and Wales       '
9.846679226003017,2001-01-01,b'England and Wales       '
9.447119825106508,2000-01-01,b'Isle of Man             '
9.447119825106508,2001-01-01,b'Isle of Man             '
9.03075994827685,2000-01-01,b'Northern Ireland        '
9.03075994827685,2001-01-01,b'Northern Ireland        '
7.679601812917338,2000-01-01,b'Scotland                '
7.679601812917338,2001-01-01,b'Scotland                '
9.102260397349815,2000-01-01,b'United Kingdom          '
9.102260397349815,2001-01-01,b'United Kingdom          '
9.371379009765116,2000-01-01,b'Wales                   '
9.371379009765116,2001-01-01,b'Wales                   '
9.969209968386869e+36,2001-01-01,b'Channel Islands         '
9.969209968386869e+36,2002-01-01,b'Channel Islands         '
9.636439846409269,2001-01-01,b'England                 '
9.636439846409269,2002-01-01,b'England                 '
9.561435603512761,2001-01-01,b'England and Wales       '
9.561435603512761,2002-01-01,b'England and Wales       '
9.224772444553896,2001-01-01,b'Isle of Man             '
9.224772444553896,2002-01-01,b'Isle of Man             '
8.91273707075842,2001-01-01,b'Northern Ireland        '
8.91273707075842,2002-01-01,b'Northern Ireland        '
7.3260362212454035,2001-01-01,b'Scotland                '
7.3260362212454035,2002-01-01,b'Scotland                '
8.804647561482833,2001-01-01,b'United Kingdom          '
8.804647561482833,2002-01-01,b'United Kingdom          '
9.089532703850914,2001-01-01,b'Wales                   '
9.089532703850914,2002-01-01,b'Wales                   '
9.969209968386869e+36,2002-01-01,b'Channel Islands         '
9.969209968386869e+36,2003-01-01,b'Channel Islands         '
10.284809421931746,2002-01-01,b'England                 '
10.284809421931746,2003-01-01,b'England                 '
10.195953391595507,2002-01-01,b'England and Wales       '
10.195953391595507,2003-01-01,b'England and Wales       '
9.8187429872596,2002-01-01,b'Isle of Man             '
9.8187429872596,2003-01-01,b'Isle of Man             '
9.397571118191179,2002-01-01,b'Northern Ireland        '
9.397571118191179,2003-01-01,b'Northern Ireland        '
7.9910240347458625,2002-01-01,b'Scotland                '
7.9910240347458625,2003-01-01,b'Scotland                '
9.44036075626202,2002-01-01,b'United Kingdom          '
9.44036075626202,2003-01-01,b'United Kingdom          '
9.636899440128117,2002-01-01,b'Wales                   '
9.636899440128117,2003-01-01,b'Wales                   '
9.969209968386869e+36,2003-01-01,b'Channel Islands         '
9.969209968386869e+36,2004-01-01,b'Channel Islands         '
10.233751342858941,2003-01-01,b'England                 '
10.233751342858941,2004-01-01,b'England                 '
10.148868070914752,2003-01-01,b'England and Wales       '
10.148868070914752,2004-01-01,b'England and Wales       '
9.853331662251398,2003-01-01,b'Isle of Man             '
9.853331662251398,2004-01-01,b'Isle of Man             '
9.403244787358497,2003-01-01,b'Northern Ireland        '
9.403244787358497,2004-01-01,b'Northern Ireland        '
8.191716939675624,2003-01-01,b'Scotland                '
8.191716939675624,2004-01-01,b'Scotland                '
9.476058633836239,2003-01-01,b'United Kingdom          '
9.476058633836239,2004-01-01,b'United Kingdom          '
9.614809454810603,2003-01-01,b'Wales                   '
9.614809454810603,2004-01-01,b'Wales                   '
9.969209968386869e+36,2004-01-01,b'Channel Islands         '
9.969209968386869e+36,2005-01-01,b'Channel Islands         '
10.215749302195512,2004-01-01,b'England                 '
10.215749302195512,2005-01-01,b'England                 '
10.140077047077908,2004-01-01,b'England and Wales       '
10.140077047077908,2005-01-01,b'England and Wales       '
10.151743166270666,2004-01-01,b'Isle of Man             '
10.151743166270666,2005-01-01,b'Isle of Man             '
9.43882147084375,2004-01-01,b'Northern Ireland        '
9.43882147084375,2005-01-01,b'Northern Ireland        '
8.104988593024853,2004-01-01,b'Scotland                '
8.104988593024853,2005-01-01,b'Scotland                '
9.444735835338193,2004-01-01,b'United Kingdom          '
9.444735835338193,2005-01-01,b'United Kingdom          '
9.663971226461591,2004-01-01,b'Wales                   '
9.663971226461591,2005-01-01,b'Wales                   '
9.969209968386869e+36,2005-01-01,b'Channel Islands         '
9.969209968386869e+36,2006-01-01,b'Channel Islands         '
10.166538362764072,2005-01-01,b'England                 '
10.166538362764072,2006-01-01,b'England                 '
10.103111229329354,2005-01-01,b'England and Wales       '
10.103111229329354,2006-01-01,b'England and Wales       '
10.084773057400293,2005-01-01,b'Isle of Man             '
10.084773057400293,2006-01-01,b'Isle of Man             '
9.579025807485799,2005-01-01,b'Northern Ireland        '
9.579025807485799,2006-01-01,b'Northern Ireland        '
8.069623075678827,2005-01-01,b'Scotland                '
8.069623075678827,2006-01-01,b'Scotland                '
9.418477827664919,2005-01-01,b'United Kingdom          '
9.418477827664919,2006-01-01,b'United Kingdom          '
9.704047829324352,2005-01-01,b'Wales                   '
9.704047829324352,2006-01-01,b'Wales                   '
9.969209968386869e+36,2006-01-01,b'Channel Islands         '
9.969209968386869e+36,2007-01-01,b'Channel Islands         '
10.574008818414834,2006-01-01,b'England                 '
10.574008818414834,2007-01-01,b'England                 '
10.487501925657126,2006-01-01,b'England and Wales       '
10.487501925657126,2007-01-01,b'England and Wales       '
10.170395409938592,2006-01-01,b'Isle of Man             '
10.170395409938592,2007-01-01,b'Isle of Man             '
9.642916567973009,2006-01-01,b'Northern Ireland        '
9.642916567973009,2007-01-01,b'Northern Ireland        '
8.20981271677262,2006-01-01,b'Scotland                '
8.20981271677262,2007-01-01,b'Scotland                '
9.705833280316444,2006-01-01,b'United Kingdom          '
9.705833280316444,2007-01-01,b'United Kingdom          '
9.943228002521519,2006-01-01,b'Wales                   '
9.943228002521519,2007-01-01,b'Wales                   '
9.969209968386869e+36,2007-01-01,b'Channel Islands         '
9.969209968386869e+36,2008-01-01,b'Channel Islands         '
10.33901378947165,2007-01-01,b'England                 '
10.33901378947165,2008-01-01,b'England                 '
10.273675233987408,2007-01-01,b'England and Wales       '
10.273675233987408,2008-01-01,b'England and Wales       '
10.34364533767483,2007-01-01,b'Isle of Man             '
10.34364533767483,2008-01-01,b'Isle of Man             '
9.776361228146074,2007-01-01,b'Northern Ireland        '
9.776361228146074,2008-01-01,b'Northern Ireland        '
8.16814840439816,2007-01-01,b'Scotland                '
8.16814840439816,2008-01-01,b'Scotland                '
9.567396219569654,2007-01-01,b'United Kingdom          '
9.567396219569654,2008-01-01,b'United Kingdom          '
9.862585772884874,2007-01-01,b'Wales                   '
9.862585772884874,2008-01-01,b'Wales                   '
9.969209968386869e+36,2008-01-01,b'Channel Islands         '
9.969209968386869e+36,2009-01-01,b'Channel Islands         '
9.805024764706678,2008-01-01,b'England                 '
9.805024764706678,2009-01-01,b'England                 '
9.735065522934514,2008-01-01,b'England and Wales       '
9.735065522934514,2009-01-01,b'England and Wales       '
9.554806908180705,2008-01-01,b'Isle of Man             '
9.554806908180705,2009-01-01,b'Isle of Man             '
9.063081666040766,2008-01-01,b'Northern Ireland        '
9.063081666040766,2009-01-01,b'Northern Ireland        '
7.650402963226461,2008-01-01,b'Scotland                '
7.650402963226461,2009-01-01,b'Scotland                '
9.025452810906152,2008-01-01,b'United Kingdom          '
9.025452810906152,2009-01-01,b'United Kingdom          '
9.294904169716395,2008-01-01,b'Wales                   '
9.294904169716395,2009-01-01,b'Wales                   '
9.969209968386869e+36,2009-01-01,b'Channel Islands         '
9.969209968386869e+36,2010-01-01,b'Channel Islands         '
9.921625077856488,2009-01-01,b'England                 '
9.921625077856488,2010-01-01,b'England                 '
9.834717626862227,2009-01-01,b'England and Wales       '
9.834717626862227,2010-01-01,b'England and Wales       '
9.521755302618255,2009-01-01,b'Isle of Man             '
9.521755302618255,2010-01-01,b'Isle of Man             '
9.07953416989166,2009-01-01,b'Northern Ireland        '
9.07953416989166,2010-01-01,b'Northern Ireland        '
7.814694118869298,2009-01-01,b'Scotland                '
7.814694118869298,2010-01-01,b'Scotland                '
9.141122581833967,2009-01-01,b'United Kingdom          '
9.141122581833967,2010-01-01,b'United Kingdom          '
9.287923518387569,2009-01-01,b'Wales                   '
9.287923518387569,2010-01-01,b'Wales                   '
9.969209968386869e+36,2010-01-01,b'Channel Islands         '
9.969209968386869e+36,2011-01-01,b'Channel Islands         '
8.762261453962523,2010-01-01,b'England                 '
8.762261453962523,2011-01-01,b'England                 '
8.67516786756912,2010-01-01,b'England and Wales       '
8.67516786756912,2011-01-01,b'England and Wales       '
8.588810346998415,2010-01-01,b'Isle of Man             '
8.588810346998415,2011-01-01,b'Isle of Man             '
7.957056919429217,2010-01-01,b'Northern Ireland        '
7.957056919429217,2011-01-01,b'Northern Ireland        '
6.526297229834464,2010-01-01,b'Scotland                '
6.526297229834464,2011-01-01,b'Scotland                '
7.942235923428598,2010-01-01,b'United Kingdom          '
7.942235923428598,2011-01-01,b'United Kingdom          '
8.127202654218378,2010-01-01,b'Wales                   '
8.127202654218378,2011-01-01,b'Wales                   '
9.969209968386869e+36,2011-01-01,b'Channel Islands         '
9.969209968386869e+36,2012-01-01,b'Channel Islands         '
10.540177310785458,2011-01-01,b'England                 '
10.540177310785458,2012-01-01,b'England                 '
10.452610811840323,2011-01-01,b'England and Wales       '
10.452610811840323,2012-01-01,b'England and Wales       '
9.933150184214545,2011-01-01,b'Isle of Man             '
9.933150184214545,2012-01-01,b'Isle of Man             '
9.366391982586048,2011-01-01,b'Northern Ireland        '
9.366391982586048,2012-01-01,b'Northern Ireland        '
8.031563756633297,2011-01-01,b'Scotland                '
8.031563756633297,2012-01-01,b'Scotland                '
9.610900770779974,2011-01-01,b'United Kingdom          '
9.610900770779974,2012-01-01,b'United Kingdom          '
9.901670182755327,2011-01-01,b'Wales                   '
9.901670182755327,2012-01-01,b'Wales                   '
9.969209968386869e+36,2012-01-01,b'Channel Islands         '
9.969209968386869e+36,2013-01-01,b'Channel Islands         '
9.531745100031655,2012-01-01,b'England                 '
9.531745100031655,2013-01-01,b'England                 '
9.471185011972203,2012-01-01,b'England and Wales       '
9.471185011972203,2013-01-01,b'England and Wales       '
9.320215466278944,2012-01-01,b'Isle of Man             '
9.320215466278944,2013-01-01,b'Isle of Man             '
8.921852018363131,2012-01-01,b'Northern Ireland        '
8.921852018363131,2013-01-01,b'Northern Ireland        '
7.3026738260941935,2012-01-01,b'Scotland                '
7.3026738260941935,2013-01-01,b'Scotland                '
8.741641656952826,2012-01-01,b'United Kingdom          '
8.741641656952826,2013-01-01,b'United Kingdom          '
9.09016015183907,2012-01-01,b'Wales                   '
9.09016015183907,2013-01-01,b'Wales                   '
9.969209968386869e+36,2013-01-01,b'Channel Islands         '
9.969209968386869e+36,2014-01-01,b'Channel Islands         '
9.42866137620596,2013-01-01,b'England                 '
9.42866137620596,2014-01-01,b'England                 '
9.36850983073739,2013-01-01,b'England and Wales       '
9.36850983073739,2014-01-01,b'England and Wales       '
9.231292263190587,2013-01-01,b'Isle of Man             '
9.231292263190587,2014-01-01,b'Isle of Man             '
8.988539796007986,2013-01-01,b'Northern Ireland        '
8.988539796007986,2014-01-01,b'Northern Ireland        '
7.501278420048665,2013-01-01,b'Scotland                '
7.501278420048665,2014-01-01,b'Scotland                '
8.745677582911659,2013-01-01,b'United Kingdom          '
8.745677582911659,2014-01-01,b'United Kingdom          '
8.990055390967532,2013-01-01,b'Wales                   '
8.990055390967532,2014-01-01,b'Wales                   '
9.969209968386869e+36,2014-01-01,b'Channel Islands         '
9.969209968386869e+36,2015-01-01,b'Channel Islands         '
10.74925383378671,2014-01-01,b'England                 '
10.74925383378671,2015-01-01,b'England                 '
10.659858317200584,2014-01-01,b'England and Wales       '
10.659858317200584,2015-01-01,b'England and Wales       '
10.35471389899228,2014-01-01,b'Isle of Man             '
10.35471389899228,2015-01-01,b'Isle of Man             '
9.586286507845335,2014-01-01,b'Northern Ireland        '
9.586286507845335,2015-01-01,b'Northern Ireland        '
8.437673530406952,2014-01-01,b'Scotland                '
8.437673530406952,2015-01-01,b'Scotland                '
9.88288009770037,2014-01-01,b'United Kingdom          '
9.88288009770037,2015-01-01,b'United Kingdom          '
10.09741008941204,2014-01-01,b'Wales                   '
10.09741008941204,2015-01-01,b'Wales                   '
9.969209968386869e+36,2015-01-01,b'Channel Islands         '
9.969209968386869e+36,2016-01-01,b'Channel Islands         '
10.150898944759415,2015-01-01,b'England                 '
10.150898944759415,2016-01-01,b'England                 '
10.059015020146768,2015-01-01,b'England and Wales       '
10.059015020146768,2016-01-01,b'England and Wales       '
9.45458133829693,2015-01-01,b'Isle of Man             '
